categorysingleplayer;categorymultiplayer;categorycoop;categorymmo;categoryvrsupport;genreisindie;genreisaction;genreisadventure;genreiscasual;genreisstrategy;genreisrpg;genreissimulation;genreissports;genreisracing;genreismassivelymultiplayer;recommendationcount;id
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;139;254200
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;129;254320
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;422;254370
true;false;false;false;false;true;true;false;false;true;false;false;false;false;false;369;254440
true;false;false;false;false;true;true;false;false;true;false;true;false;false;false;181;254460
true;true;false;false;false;false;true;false;false;true;false;false;false;false;true;9150;254480
true;true;true;false;false;true;true;false;false;false;false;false;false;false;false;237;254590
true;true;false;false;false;true;true;true;false;false;false;false;false;false;false;4691;254650
true;true;true;false;false;true;true;false;false;false;false;false;false;false;false;377;233130
true;true;false;false;false;false;false;false;true;false;false;false;true;false;false;245;254700
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;309;254820
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;195;254840
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;349;254860
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;905;254880
true;true;true;false;false;true;false;false;true;true;false;false;false;false;false;855;254920
false;true;false;true;false;true;true;true;false;true;true;true;false;false;true;8743;254960
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;151;255030
true;true;true;true;false;true;true;true;false;true;true;false;false;false;true;857;255070
true;false;false;false;true;true;false;true;false;false;false;false;false;false;false;606;255163
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;2754;255220
true;false;false;false;false;false;false;true;true;false;true;false;false;false;false;420;255260
true;false;false;false;false;true;false;false;true;true;false;false;false;false;false;450;255280
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;127;255300
true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;196;255320
true;true;false;false;false;true;true;true;true;true;true;true;true;true;false;2242;255340
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;115;255370
true;false;false;false;false;true;false;true;false;true;true;false;false;false;false;2557;255390
true;false;false;false;false;true;false;false;false;false;false;true;false;false;false;835;255420
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;302;255480
false;true;false;false;false;true;true;false;false;false;false;false;false;false;false;6993;255500
true;true;false;false;false;false;false;false;true;false;false;true;true;false;false;184;255520
false;false;false;true;false;false;false;false;false;false;true;false;false;false;true;377;255710
true;true;false;false;false;false;false;false;false;false;false;true;true;false;false;543;255870
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;257;255920
true;false;false;false;false;true;true;false;true;false;false;false;false;false;false;625;255940
true;false;false;false;false;true;true;false;true;false;false;false;false;false;false;432;255960
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;115;256010
true;true;true;false;false;true;true;false;true;false;false;false;false;false;false;166;256030
true;false;false;false;true;true;false;false;false;false;false;true;false;false;false;257;256050
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;569;256070
false;true;false;true;false;true;true;false;false;false;true;true;false;false;true;71023;256190
true;false;false;false;false;true;true;false;true;false;false;false;false;false;false;112;256290
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;173;256330
true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;278;256370
true;false;true;false;false;false;true;false;false;false;false;false;false;false;false;3962;256390
true;true;false;false;false;false;true;false;false;true;false;false;false;false;false;316;256410
true;false;false;false;false;false;false;false;true;false;false;false;false;false;false;257;256440
true;false;false;false;false;false;false;false;true;false;false;false;false;false;false;140;256460
true;false;false;false;false;false;false;false;true;false;false;false;false;false;false;118;256576
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;835;256611
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;423;257030
true;false;true;false;false;false;true;false;false;false;false;false;false;false;false;4481;257050
true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;739;257120
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;421;257170
true;false;false;false;false;true;false;false;false;false;false;true;false;false;false;221;257220
true;false;false;false;false;true;false;false;false;false;false;true;false;false;false;712;257260
false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;146;257350
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;321;257400
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;592;257510
true;true;true;false;false;true;true;false;false;true;true;false;false;false;false;1596;257610
true;false;false;false;false;true;false;true;true;true;true;false;false;false;false;138;257630
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;2898;257650
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;9524;257670
false;true;false;false;false;true;true;false;false;false;false;false;false;false;false;454;257690
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;1200;257710
